21,21.36,91,21.86,97,22
22,21.98,88,25.31,69,21.5
23,21.72,84,24.28,67,21.5
0,23.14,74,23.72,68,20.9
1,22.04,88,22.73,53,21.1
2,21.97,91,23.39,69,21.2
3,21.67,94,23.32,60,21.7
4,21.67,96,23.9,10,21.5
5,21.11,95,24.62,22,21
6,21.11,95,23.56,40,21.1
7,21.98,94,24.77,49,21.7
8,23.44,85,25.88,27,23.1
9,24.2,83,28.13,29,25
10,26.36,75,30.21,54,29.1
11,28.33,64,31.82,58,32.7
12,29.44,58,32.96,56,34.9
13,29.51,52,32.25,48,35.7
14,31.42,48,34.37,51,35.8
15,30.17,66,34.85,62,34.3
16,30,59,30.29,86,35.3
17,24.44,72,26.44,66,31.8
18,22.16,83,24.2,78,23.7
19,21.36,85,23.22,92,22.1
20,21.06,86,23.5,94,21.6
21,20.8,84,23.28,95,21
22,19.39,89,21.36,100,19.9
23,18.28,83,19.4,83,18.3
0,18.02,87,19.32,99,17.9
1,16.6,87,17.39,99,17.3
2,17.01,84,13.81,98,16.1
3,16.05,92,17.26,93,16
4,15.49,94,12.97,94,15.3
5,15.49,95,13.55,61,15.1
6,16.36,91,17.62,47,15.1
7,16.27,87,13.64,42,17.1
8,18.89,77,19.8,22,20.3
9,19.44,72,20.17,18,21
10,20.8,64,21.04,0,24.5
11,21.92,55,22.06,0,25.3
12,22.71,52,21.87,6,25.7
13,23.58,51,23.21,24,27.3
14,23.83,48,23.24,23,27.2
15,24.06,52,24.56,20,24.7
16,25.12,44,21.69,10,27.8
17,24.69,49,25.08,0,27
18,24.38,49,24.68,7,23.4
19,22.16,54,22.59,4,23.1
20,20.99,62,18.89,17,20.7
21,19.8,71,18.34,3,18.6
22,20.2,59,20.48,0,16.9
23,19.45,62,17.92,0,15.8
0,18.89,65,17.3,0,15.1
1,18.52,67,18.91,0,14.2
2,18.04,64,16.46,0,13.8
3,16.83,75,15.74,0,13.4
4,15.94,76,14.8,0,12.5
5,14.75,87,15.2,0,11.8
6,15.23,77,14.68,0,12.3
7,18.95,70,18.82,0,16.5
8,21.11,63,21.68,0,22.4
9,24.2,53,24.84,0,27.4
10,23.16,46,21.93,0,30.9
11,27.33,35,26.89,0,35.4
12,27.6,45,27.81,0,37.8
13,27.52,35,26.79,0,37.7
14,28.33,45,29.1,0,39.7
15,28.99,35,28.65,0,40
16,29.51,30,28.44,0,38.1
17,29.59,29,27.83,0,34.6
18,28.67,30,25.88,0,33
19,27.41,34,24.3,0,28
20,25.62,40,22.58,0,24.2
21,24.95,44,22.18,0,21.7
22,24.9,44,22.13,0,20.1
23,24.59,44,21.56,0,19.6
0,24.08,44,21.04,0,18.7
1,23.68,44,20.57,0,18.3
2,23.34,45,20.14,0,18.4
3,22.24,55,20.11,0,18.8
4,21.68,68,20.21,0,18.3
5,21.9,59,19.53,0,17.7
6,21.81,54,19.03,0,18.2
7,22.23,52,19.51,0,22
8,23.56,47,20.59,0,27.3
9,24.8,43,21.95,0,31.3
10,26.37,38,23.76,0,33.5
11,28.06,32,25.48,0,37.8
12,29.68,27,27.13,0,40.4
13,31.03,25,28.71,0,42.5
14,31.92,23,29.52,0,41.8
15,32.29,22,29.69,0,41
16,32.25,22,29.53,0,40.6
17,33.08,25,31.3,0,38.8
18,32.36,24,30.36,0,37.8
19,31.12,26,29.14,0,34
20,26.42,40,26.33,0,25.3
21,25.56,47,26.31,0,23.6
22,24.69,61,26.31,96,21.7
23,24.14,67,26.46,88,22
0,24.13,70,26.43,40,21.2
1,23.83,69,23.63,30,20.7
2,23.52,69,23.69,35,20.1
3,23.69,61,23.64,34,20.4
4,23.51,68,25.68,0,20.1
5,22.78,72,23.72,0,20.1
6,22.29,74,23.39,0,19.6
7,24.75,65,26.8,0,21.4
8,25,58,25.6,0,29.3
9,28.15,43,28.92,0,30.8
10,30.07,38,30.46,0,34.7
11,31.11,38,32.14,0,36.9
12,33.33,33,34.57,0,40.9
13,32.78,37,33.57,0,41.2
14,32.28,36,32.75,0,41.2
15,31.49,34,31.4,0,41.3
16,30.86,40,31.78,0,39.5
17,28.64,45,29.19,0,37.9
18,27.22,54,28.38,0,34.2
19,25.56,56,26.03,0,30.1
20,24.44,63,25.54,0,24.5
21,23.58,64,25.08,0,23.4
22,23.64,65,25.26,0,21.5
23,24.14,70,26.76,0,21.2
0,24.13,73,26.42,0,21.2
1,23.58,71,25.75,0,21.4
2,23.03,73,24.85,0,22.1
3,22.16,73,24.26,0,21.7
4,21.3,78,20.8,0,20.1
5,20.68,83,20.52,0,19
6,21.67,77,21.48,0,18.6
7,23.09,74,25.03,0,20.5
8,24.25,69,26.5,0,27.4
9,25.38,64,27.58,0,29.5
10,26.97,61,29.49,0,33.3
11,27.22,52,28.77,0,35
12,28.71,39,29.14,0,39.1
13,28.92,36,26.36,0,40
14,30.67,41,31.99,0,40.4
15,31.24,39,32.46,0,39.9
16,30.93,39,31.42,0,38.5
17,29.5,47,31.25,0,37.1
18,29.46,43,25.94,0,34.9
19,26.11,72,29.5,0,30.3
20,26.08,65,24,0,25.1
21,24.2,84,27.61,0,24.4
22,23.89,86,27.66,0,23.1
23,25.31,73,27.81,0,22.9
0,25,70,27.36,0,23.5
1,24.14,76,27.04,0,23.7
2,23.03,77,25.22,0,22.3
3,23.16,70,21.57,0,22.3
4,21.91,82,23.75,0,21.3
5,21.61,82,23.64,0,21.1
6,22.22,75,23.58,0,20.9
7,22.83,73,24.89,0,22.2
8,23.64,71,25.21,0,28
9,25.38,67,27.9,0,29.9
10,24.94,62,23.98,0,33.9
11,25.65,55,24.44,0,35.4
12,28.64,55,31.11,0,38.7
13,30.06,46,31.88,0,39.7
14,30.07,38,28.43,0,41.9
15,30.66,32,28.11,0,40.5
16,31.23,40,32.9,0,40.8
17,30.06,46,31.25,0,39.2
18,29.59,42,26.21,0,33.9
19,26.11,67,28.31,0,30.9
20,24.75,74,28.03,0,25.1
21,24.73,69,22.76,0,24.2
22,24.86,70,23.4,0,23.2
23,25.86,66,28.48,0,23.1
0,25.56,73,28.49,0,23.4
1,25.25,77,28.14,0,24.2
2,24.69,80,28.25,0,23.9
3,24.13,81,26.89,0,23.6
4,23.82,85,27.45,0,22.8
5,23.28,87,27.15,0,22.6
6,23.89,83,27.36,0,22.8
7,25.31,78,28.34,0,24.3
8,26.47,74,29.63,0,30.2
9,27.6,70,31.48,0,31.9
10,28.39,67,31.97,0,34.9
11,30,61,33.26,0,36.7
12,29.94,54,31.39,0,40.4
13,32.78,41,34.86,0,39.6
14,32.5,38,32.65,0,42.8
15,32.88,33,32.47,0,42.8
16,34.44,40,36.99,0,41.4
17,32.83,42,35.09,0,40.2
18,31.42,46,33.44,0,36.3
19,28.95,53,30.66,0,33
20,27.53,61,30.29,0,27.5
21,26.67,70,29.78,0,26.5
22,26.37,67,25.17,0,24.8
23,25.86,73,29.55,0,24.5
0,25.87,74,29.68,0,23.8
1,25.31,80,29.18,0,23.4
2,25,82,26.44,0,23.2
3,25.15,75,26.15,0,23.2
4,24.63,87,26.94,0,23
5,24.64,89,29.4,0,22.9
6,25.56,83,30.19,0,24
7,26.98,77,31.38,0,25.5
8,27.58,71,30.94,0,31.6
9,28.95,67,32.81,0,32.8
10,30.87,59,34.58,0,37.4
11,30.96,49,32.38,0,39
12,34.44,41,37.47,0,40.4
13,34.44,33,35.1,0,42.8
14,34.44,34,35.28,0,44.3
15,34.75,34,36.33,0,43.5
16,33.89,40,35.9,0,41.5
17,32.22,47,34.72,0,41
18,30.56,52,32.8,0,33.8
19,29.8,53,28.29,0,31.9
20,27.22,64,30.2,0,26.6
21,26.67,65,29.21,0,25.7
22,26.36,69,29.53,0,24.4
23,26.06,69,29.09,0,24.2
0,25.74,74,25.9,0,23.6
1,25.18,79,25.9,0,23.3
2,24.94,80,28.93,0,22.7
3,23.82,83,24.53,0,22.4
4,24.07,79,25.09,0,22.2
5,23.52,81,26.93,0,22
6,24.94,79,28.83,0,22.9
7,26.67,74,30.87,0,25.1
8,26.39,66,27.41,0,31.6
9,29.51,63,33.43,0,33.6
10,31.67,52,34.4,0,38.4
11,31.67,53,34.87,0,39.7
12,33.89,45,37.09,0,43.4
13,33.64,42,35.9,0,43.2
14,34.19,37,35.79,0,41.9
15,34.43,32,34.28,0,43.5
16,34.14,39,36.39,0,41
17,34.42,33,33.67,0,39.7
18,33.86,31,32.08,0,34.6
19,29.44,62,33.2,0,32.3
20,28.03,65,31.5,0,28.1
21,27.47,67,31.23,0,27.1
22,28.05,58,27.03,0,25.7
23,27.17,73,31.5,0,25.4
0,26.91,70,30.76,0,24.7
1,26.36,71,26.7,0,24.4
2,25.81,75,26.61,0,25
3,25.74,78,27.74,15,24.6
4,26.11,70,27.61,0,23.1
5,25.74,70,27.13,0,22.8
6,25.74,78,28.15,8,22.2
7,27.84,65,29.56,25,23.5
8,29.19,57,31.04,26,27.7
9,31.49,48,34.16,31,31.6
10,33.95,40,36.3,15,35.4
11,33.88,36,35.16,32,37.3
12,32.67,51,36.33,66,38.9
13,32.03,55,35.39,73,41.2
14,32.58,64,38.3,78,33.7
15,33.54,44,35.08,80,23.9
16,31.17,52,33.99,100,28.5
17,32.31,41,31.14,100,28.2
18,31.93,39,30.38,100,25.3
19,29.63,46,30.3,100,25
20,25.17,68,28.01,100,24
21,24.87,68,23.21,100,23.1
22,24.32,73,24.5,100,22.9
23,24.09,73,24.86,100,22.5
0,23.2,80,25.15,100,21.8
1,23.08,83,26.52,100,21.3
2,22.1,84,23,100,20.6
3,21.79,86,23.21,100,20.3
4,20.99,88,23.87,75,19.9
5,21.56,81,21.65,71,19.5
6,21.58,80,21.57,71,19.9
7,23.09,80,25.9,73,21
8,25,58,25.79,78,24
9,27.53,44,28.23,82,27.9
10,29.44,38,30.26,10,30.4
11,30.81,39,31.57,5,32.6
12,31.05,36,31.76,4,34.8
13,30.36,31,30.15,2,36.5
14,30.43,31,28.78,2,39
15,30.82,28,29,2,38
16,28.39,53,29.88,0,39.3
17,28.42,46,26.77,0,34.3
18,26.36,53,27.72,0,32
19,24.69,64,26.62,0,28.4
20,24.61,56,20.93,0,24.2
21,24.23,53,20.06,0,22.2
22,22.96,76,25.35,0,21.1
23,22.98,78,25.87,0,20.2
0,22.96,80,25.72,0,19.9
1,23.2,78,21.98,0,19.9
2,23.21,70,21.52,0,19.9
3,23.47,56,20.82,0,20.2
4,23.55,46,20.05,0,20.8
5,22.12,78,24.64,1,21.4
6,23.51,78,23.78,33,20.4
7,23.25,63,24.25,41,21.6
8,21.87,94,24.19,75,20.2
9,21.67,69,17.43,75,18.8
10,21.35,78,17.03,75,19.8
11,21.7,78,20.04,90,23.1
12,22.21,94,23.61,75,23.7
13,25.5,69,26.55,87,25
14,28.09,54,28.12,95,25.6
15,26.27,65,26.69,75,28.9
16,27.83,52,29.61,100,30.3
17,29.43,45,29.24,100,30.2
18,27.79,37,28.02,99,30.2
19,27.89,45,25.11,99,27.4
20,23.58,74,22.14,100,24.5
21,23.02,77,22.82,100,23.1
22,25.31,66,26.84,100,22.5
23,24.87,68,25.3,100,21.8
0,22.78,84,21.24,100,21.6
1,23.32,70,23.05,100,21.5
2,22.1,93,25.93,98,21.4
3,21.12,88,19.75,98,20.5
4,18.58,93,15.88,100,19
5,18.55,85,17.45,100,18.6
6,18.59,84,19.29,100,18.5
7,18.02,97,20.3,100,18.2
8,18.28,97,19.73,100,19
9,18.82,97,21.14,100,19.5
10,20.25,92,23.13,100,20.5
11,22.97,85,26.19,100,24
12,25.31,72,28.64,100,32
13,25.86,69,28.8,75,35.5
14,27.28,63,29.54,60,36.3
15,27.04,63,29.19,63,37.9
16,27.7,53,28.41,56,33.5
17,26.42,69,29.3,0,29.1
18,26.67,68,30.18,0,29.4
19,25.18,77,27.26,0,26.8
20,24.08,85,26.55,0,24.2
21,24.43,74,26.04,2,22.8
22,24.45,75,26.07,0,21.8
23,24.46,69,25.76,0,21.1
0,24.47,67,25.66,0,20.4
1,22.97,81,24.55,0,19.8
2,22.6,82,23.85,0,19.5
3,22.6,84,24.05,0,20.1
4,20.43,78,22.28,0,18.8
5,21.19,69,20.62,20,17.8
6,21.13,68,20.7,31,17.4
7,21.39,67,20.72,36,19.4
8,22.17,69,23.92,50,20.6
9,21.91,71,23.74,45,22
10,23.32,73,23.68,90,22
11,22.63,77,23.43,90,21.7
12,21.71,73,20.35,90,21.1
13,20.34,88,16.77,90,20.2
14,22.28,72,18.42,95,18.6
15,17.49,94,10.67,90,17.6
16,16.42,97,17.76,100,16.9
17,16.67,97,17.79,100,17.4
18,16.67,92,17.79,100,16.9
19,16.92,87,17.82,100,17
20,16.97,85,11.88,100,16.7
21,16.97,89,18.32,100,16.5
22,16.42,89,17.27,100,15.4
23,16.59,86,12.52,100,15.2
0,16.11,89,16.54,96,15.4
1,16.67,85,17.36,100,15.5
2,16.67,87,17.48,100,16
3,16.11,88,17.1,96,15.3
4,15,86,15.21,97,15.1
5,15,84,15.09,98,14.9
6,15,85,15.15,99,14.8
7,15.56,87,16,99,15.5
8,15.56,89,15.49,99,16.7
9,17.29,82,18,97,17.1
10,18.71,81,19.84,100,19.6
11,18.45,81,15.57,100,21.9
12,18.71,80,15.71,100,21.3
13,20.61,84,22.07,100,20.7
14,20,90,22.3,100,22.7
15,19.44,95,21.88,100,22.8
16,21.18,83,22.8,100,22.3
17,21.06,84,23.34,100,23
18,20.25,84,21.88,100,21.3
19,20.25,85,22.27,99,20
20,19.69,90,21.55,100,18.9
21,18.82,93,20.85,99,18.4
22,19.29,85,17.47,99,18.4
23,19.27,85,17.71,100,18.6
0,19.18,86,16.68,100,18.4
1,19.37,84,17.39,100,18.5
2,18.33,98,17.87,97,18.3
3,18.02,99,18.56,99,18.1
4,17.78,99,20.1,100,18
5,18.03,98,20.08,100,18.3
6,18.33,98,20.81,100,18.2
7,18.7,95,18.99,100,18.3
8,18.64,98,19.56,100,19.6
9,18.33,98,20.51,100,20.3
10,18.59,95,19.71,99,20.8
11,19.44,97,22.03,99,23.5
12,18.87,92,15.95,99,23.7
13,21.72,85,24.05,99,26.9
14,21.31,92,24.36,83,30.2
15,20.97,95,23.48,100,25.7
16,21.18,97,24.58,96,25
17,20.79,89,19.34,94,22.1
18,19.94,95,22.6,91,20.9
19,19.38,95,21.79,38,19.9
20,19.14,96,21.52,90,19.4
21,19.44,95,21.88,93,19.3
22,19.44,95,21.56,63,19.3
23,19.44,96,21.64,66,19.4
0,19.44,94,22.11,81,19.4
1,18.89,96,21.47,74,18.8
2,18.89,97,21.54,80,18.7
3,18.33,97,20.44,52,18.4
4,18.33,97,20.74,92,18.4
5,18.33,95,18.19,88,18.1
6,18.33,97,20.44,90,18.1
7,18.49,94,18.08,90,18.5
8,18.89,93,20.63,93,19.2
9,19.66,89,18.85,93,21.3
10,21.36,87,24.32,100,23.9
11,22.78,80,25.14,100,23
12,24.44,76,27.16,100,26.5
13,25,74,28.09,99,27.4
14,25.25,70,28.03,99,29.1
15,24.25,69,26.81,88,27.4
16,25,69,27.88,12,27.1
17,25,68,27.46,23,25.9
18,23.16,73,25.35,24,25.2
19,22.28,77,24.78,35,23.4
20,21.42,82,23.99,43,22.6
21,21.11,88,23.74,36,20.7
22,20.31,92,23.21,2,20.4
23,20,95,19.73,6,19.9
0,20,95,23,18,19.7
1,20,96,23.07,44,19.9
2,19.69,97,22.7,33,19.8
3,19.44,97,22.03,30,19.4
4,19.44,97,20.04,52,19.2
5,19.14,97,21.59,76,18.6
6,19.13,97,21.89,70,18.7
7,19.2,95,21.53,59,19.4
8,19.47,89,18.96,56,19.8
9,20.42,83,19.62,59,24.8
10,21.68,76,21.2,97,26.2
11,24.44,72,26.76,65,26.9
12,24.19,68,22.9,70,26
13,25.03,61,23.36,67,25.5
14,25.53,57,23.75,69,25.7
15,25.8,56,24.2,72,27.2
16,24.92,58,23.35,100,27.2
17,24.53,60,22.78,100,24.9
18,24.17,61,22.38,97,26.2
19,22.17,74,24.05,81,22.3
20,21.53,75,19.99,73,21.5
21,20.55,78,19.16,70,20.3
22,19.8,81,18.51,5,20.2
23,19.27,81,17.67,15,19.5
0,18.82,81,17.23,30,19
1,18.58,92,20.44,42,17.9
2,18.04,87,16.7,42,17.8
3,17.34,84,15.6,47,17.2
4,17.47,95,19.4,16,16.9
5,16.86,91,15.53,14,16.6
6,16.27,90,14.47,11,16.5
7,16.02,87,13.67,9,18
8,19.51,76,20.56,7,19.9
9,20.87,59,20.72,11,23.7
10,22.53,56,22.94,0,24.7
11,24.51,44,24.03,0,29.7
12,25.87,44,26.08,0,31
13,26.67,45,26.91,0,33.2
14,26.23,43,23.95,0,33.6
15,26.4,41,24.12,0,33.6
