23,19.27,81,15,19.5
0,18.82,81,30,19
1,18.58,92,42,17.9
2,18.04,87,42,17.8
3,17.34,84,47,17.2
4,17.47,95,16,16.9
5,16.86,91,14,16.6
6,16.27,90,11,16.5
7,16.02,87,9,18
8,19.51,76,7,19.9
9,20.87,59,11,23.7
10,22.53,56,0,24.7
11,24.51,44,0,29.7
12,25.87,44,0,31
13,26.67,45,0,33.2
14,26.23,43,0,33.6
15,26.4,41,0,33.6
